øko,besid,slagtid,spacetime,y,mlik,waic,dic,dic_sat,envvar_mean,envvar_quant0.025,envvar_quant0.975,Intercept_mean,Intercept_quant0.025,Intercept_quant0.975,øko_mean,øko_quant0.025,øko_quant0.975,besid_mean,besid_quant0.025,besid_quant0.975,slagteriid_mean,slagteriid_quant0.025,slagteriid_quant0.975
true,true,true,none,soil_summer,-11974.1923445797,22786.562870778,22321.2750899681,17166.5078419509,0.0685648157625695,0.0372262982795795,0.0999055631905959,-3.29326947946074,-3.66494784822675,-2.92203811941144,0.431805574276307,0.167879037863265,0.695885210127315,3.32553941214627,3.01058690989524,3.6672355660689,0.352414014904507,0.149830410128116,0.739031638090833
true,true,true,none,tavg_winter,-11973.4820489169,22789.8436872015,22320.5333161607,17165.7765482329,-0.0766609608275505,-0.110507565229101,-0.0428166718769079,-3.30228868243707,-3.67772069866537,-2.92740999973059,0.433076121483368,0.169327006321241,0.696977829906894,3.31966765646145,3.00440888410055,3.65979810266686,0.360030453177389,0.152848428412882,0.755613867520946
true,true,true,none,tavg_autumn_lag1,-11972.1796212149,22790.6888210791,22320.2608697993,17165.504119193,-0.0858407962877218,-0.121444021773253,-0.0502375085242872,-3.29449130252377,-3.66914198426296,-2.92033275690535,0.416184463135642,0.152612689533632,0.679886210658484,3.30841313581328,2.99480393372619,3.64793653467902,0.358685318856647,0.151091313094545,0.755116465367239
true,true,false,spacetime,1,-11840.863734384,22790.9842994419,22231.7310057547,17076.9635930229,,,,-4.17887411071434,-4.51104897667704,-3.88493581213661,0.352350583630618,0.0715252993417508,0.633500099399674,3.21631958511812,2.90133810250646,3.55718593946088,,,
false,true,true,none,soil_summer,-11973.5899184054,22792.8424149638,22327.180734627,17172.4170018292,0.0675403275053401,0.0362038569688303,0.0988789891248358,-3.26839404096771,-3.63966928223282,-2.89752077837293,,,,3.33520220177322,3.01454575185154,3.67186742600049,0.351618660691506,0.14596041251435,0.743129940969639
true,true,false,spacetime,tavg_winter,-11847.2037737878,22792.8957546208,22233.2058026486,17078.4383900542,-0.0181265676070915,-0.122705158519968,0.0878591897983217,-4.18105331329259,-4.51392326851931,-3.88688425882901,0.352668375435073,0.0718208271467978,0.633839567674956,3.21694897187738,2.90124405883677,3.55700828646882,,,
true,true,false,spacetime,tavg_spring_lag1,-11846.7331762921,22793.2617900738,22234.1088307833,17079.3414185914,0.0514624405861801,-0.0278269847292338,0.129366596670178,-4.18343777377707,-4.5150422323264,-3.88946261801226,0.352333622022416,0.0714154696263338,0.633575100572211,3.21501891453877,2.89888855886904,3.55418286731472,,,
false,true,false,spacetime,ollerenshaw,-11837.8602260577,22793.4240400385,22237.3629879942,17082.5955921525,-0.138694373133761,-0.208422170241445,-0.0691849681938928,-4.16476584922922,-4.49183333098747,-3.87393333968948,,,,3.21356653081681,2.8988258864101,3.55373872690888,,,
false,true,false,spacetime,ppt_summer,-11844.2002249798,22793.635732487,22233.5887264186,17078.82131408,-0.0498040325340317,-0.137234546539544,0.0380868837079296,-4.15500899244552,-4.48624373635941,-3.86157674726745,,,,3.2136536939076,2.89870173797227,3.55332847657855,,,
true,true,true,none,tavg_spring,-11976.0655784214,22793.6444044916,22326.6022131762,17171.8456478252,-0.0596156302734073,-0.0903077640753206,-0.0289234010242401,-3.29236650477054,-3.66346971744806,-2.92174091665512,0.4190297490456,0.155213267760045,0.682976643266111,3.31521039070215,3.00038603896554,3.65476269282169,0.354068871684986,0.14715611419084,0.754238556355747
false,true,false,spacetime,soil_summer,-11844.6563835776,22794.4148684898,22234.7262957676,17079.9588833994,-0.0282632144333886,-0.11409059033915,0.0567884237732458,-4.15300882395574,-4.4839874092244,-3.86011810729665,,,,3.21474449355669,2.90025918091769,3.55495372079894,,,
true,true,false,spacetime,def_spring,-11847.2105980417,22795.0096484922,22234.8406088633,17080.0731968413,-0.0281048820892102,-0.121394969665376,0.0661530130280531,-4.17080281132131,-4.50369998123728,-3.87702071555935,0.352780378573228,0.0718832050330496,0.634001160140556,3.21684631171144,2.89968079861014,3.55531712457695,,,
true,true,false,spacetime,ppt_winter,-11845.1580366545,22795.2247580213,22236.8047703938,17082.0373744281,0.113592877350931,0.00728141838677014,0.221214294118779,-4.15563392513883,-4.48119626945839,-3.86549477671415,0.349766796686001,0.0687424609611704,0.631112847809796,3.21809104137808,2.90217695912075,3.55788685424564,,,
false,true,true,none,tavg_autumn_lag1,-11971.2546472974,22795.6900267878,22325.5173159221,17170.760565364,-0.086097680429709,-0.121696951811994,-0.0504983617615005,-3.26951617022213,-3.64181666063379,-2.89769662482245,,,,3.31913234422034,3.00427904663949,3.65861175633209,0.358211420907636,0.149230856327801,0.763634456764232
false,true,false,spacetime,soil_spring,-11844.250958089,22795.7226487355,22236.0448791598,17081.2774669791,0.0400855237294954,-0.0933120839412788,0.173085650216214,-4.15505806348491,-4.48671396224862,-3.86182989896217,,,,3.21414394850355,2.89857265874956,3.55292985675349,,,
false,true,true,none,tavg_winter,-11972.916222072,22795.739760911,22326.5586411714,17171.801888693,-0.0754254100485783,-0.109261112745534,-0.0415919909323212,-3.2762729133133,-3.64937491147183,-2.90369453323753,,,,3.33017576795866,3.01243287387064,3.66882400342938,0.35984013963598,0.150011319091522,0.767259514570606
false,true,false,spacetime,def_spring_lag1,-11844.504722067,22797.2995598913,22237.5753834501,17082.8079709712,-0.0375395742928607,-0.125569641525794,0.0489027825852145,-4.13916804855993,-4.46750231736371,-3.84813915809837,,,,3.21635467055551,2.9014859722432,3.55663429194686,,,
false,true,true,none,tavg_spring,-11975.211460024,22798.8010253747,22331.9117433119,17177.1551779533,-0.0596569021572618,-0.0903410492182227,-0.0289726979602469,-3.2670989150219,-3.63639298410034,-2.89827695682117,,,,3.3262386490068,3.01054587659768,3.66627217389494,0.351888386331944,0.14659865866357,0.750153089969458
true,true,true,none,def_summer,-11978.8252534274,22799.3873933404,22332.5715462067,17177.814683811,-0.0459125967500351,-0.0764034370103106,-0.0154207880120407,-3.28938247943891,-3.65999566679115,-2.91920579088045,0.427398611040935,0.163604109484125,0.691340376003783,3.31322634269343,2.9980127701168,3.65196586320786,0.354636283126467,0.148122433565257,0.756606325104758
true,true,true,none,def_autumn_lag1,-11978.1519518815,22800.6902436474,22331.6410113442,17176.8842586668,-0.0533402020365992,-0.0866549456811279,-0.0200242034414522,-3.29400759688045,-3.6623822315419,-2.9260813637573,0.418884687474723,0.155010562703889,0.682894366422258,3.31268706839016,2.99784704166386,3.65162520189159,0.34962676560627,0.145824976595027,0.745888009409861
true,true,true,none,soil_winter,-11981.409164439,22801.0124233159,22334.4668293232,17179.7100788082,0.0506414607835481,-0.0245865029370793,0.126095738890049,-3.28750198457989,-3.65847126188284,-2.91695801689489,0.424750107335963,0.160484994624632,0.689169241730461,3.33800364913554,3.01802784667075,3.6793001596276,0.343815778975549,0.154788655640409,0.692573505972124
true,true,true,none,def_spring_lag1,-11978.1242567663,22801.3393902498,22332.1276116577,17177.3708589283,-0.0500785127895317,-0.0809772540262202,-0.0191778270820962,-3.28547907427346,-3.65577275985003,-2.9155879661583,0.43433363758438,0.170552293520784,0.698266180789928,3.30965747987445,2.9949336812976,3.64837777104198,0.351285077188849,0.145522816430174,0.747094732837599
false,true,false,spacetime,1,-11838.2730372797,22802.7305511781,22244.0886941024,17089.3212814092,,,,-4.14942171597316,-4.47707926093122,-3.85917120181061,,,,3.21485075701609,2.90280065138751,3.55813468488646,,,
true,true,false,spacetime,def_winter,-11846.3180033241,22802.7308551115,22244.6271128438,17089.859705252,-0.0702669578375578,-0.14889949458616,0.00821840444882484,-4.1766378121659,-4.50497992889711,-3.88554528430656,0.35316698835378,0.0721504014103352,0.634510048701822,3.21903822219777,2.90254659913326,3.55881010873288,,,
true,true,true,none,ppt_autumn_lag1,-11980.2324114227,22803.4522479951,22335.3233887348,17180.5666361321,0.0427952061796614,0.0072826000454571,0.0783060432188713,-3.28726785086721,-3.65681722084389,-2.91813796422789,0.411600861568644,0.147580278582275,0.675753321241887,3.31508482489548,2.9997206423325,3.65366234493944,0.349212665936811,0.148384579340775,0.734435029234014
false,true,false,spacetime,tavg_winter,-11844.6106283091,22803.7357531362,22244.285393934,17089.5179815204,-0.0180255596788051,-0.1219183654904,0.0872636444956565,-4.15310874348796,-4.48184098144562,-3.8618714860056,,,,3.2146581175308,2.8993233846631,3.55384644343549,,,
true,true,true,none,1,-11975.3896172387,22803.9261867027,22337.5378602875,17182.7811096797,,,,-3.2879138292807,-3.65784352164797,-2.91839439534323,0.419857088622118,0.155875502548112,0.683972993691277,3.3205712590877,3.00360944376114,3.65871396239839,0.352768360261987,0.147174940919152,0.752249894606407
false,true,false,spacetime,tavg_spring_lag1,-11844.1290585644,22803.9725852937,22245.0489740899,17090.28156197,0.0513892378379972,-0.0275128793171093,0.128926975390764,-4.15510031851545,-4.48283711587088,-3.86415648273029,,,,3.21271571797867,2.89738108344598,3.55174550012332,,,
true,true,true,none,def_winter,-11981.5498366116,22804.6633263829,22337.7408654961,17182.9841148883,-0.0499947295003813,-0.120614101306,0.020624394434078,-3.28876557500913,-3.65864795176913,-2.9192945488953,0.420503759129761,0.156505617235055,0.684636273940071,3.3215260350323,3.00449980522491,3.65980373909732,0.352667861652773,0.147124981865971,0.752073893716553
false,true,true,none,def_summer,-11978.1501106887,22804.8559445529,22338.2655768473,17183.5087336667,-0.0449644966248648,-0.0754424875106891,-0.0144854783219014,-3.26312540040188,-3.63275745936349,-2.89393629159321,,,,3.32432991055101,3.00951569349198,3.66503524757747,0.352273724169115,0.146576765394682,0.75060051451647
false,true,true,none,def_autumn_lag1,-11977.3128446807,22805.8069135837,22336.9911942453,17182.2344416338,-0.053426024049864,-0.0867303080019489,-0.0201204609955209,-3.26868136764478,-3.63624997912996,-2.90154259388552,,,,3.32347970456388,3.00797229469456,3.66301243448192,0.344824152872585,0.146909011835272,0.722592767032171
true,true,true,none,soil_spring_lag1,-11982.2809708166,22806.6126866742,22339.6109092767,17184.8541586833,-0.0215696389946542,-0.0717153800645599,0.02858567233537,-3.29005925583688,-3.66137173840309,-2.91917762570279,0.415851725951346,0.151726571615443,0.680113557981059,3.31838457485411,3.00154626858526,3.65616350497629,0.345568705920884,0.15454495021754,0.699636476155892
true,true,true,none,ppt_winter,-11982.6687877542,22806.6138422629,22339.1481445013,17184.3913939207,0.0107615967174969,-0.0260279570235682,0.0475505945182884,-3.28725512202016,-3.65722343139358,-2.91771763251499,0.419419541460396,0.155454203465412,0.683520610586875,3.32098748840975,3.00558318374422,3.66090050656803,0.352285260465945,0.146702510588511,0.750791926453102
false,true,true,none,soil_winter,-11980.5700564947,22806.7132479005,22339.7268638457,17184.9701133527,0.0479097464092094,-0.0273275489799451,0.123373187428405,-3.26251353639761,-3.6314271539342,-2.89396260924547,,,,3.34783605579614,3.02489302081032,3.68724411623578,0.349554698095387,0.145060793329993,0.74380116414486
false,true,true,none,def_spring_lag1,-11977.6076506669,22807.1450671704,22338.1521752717,17183.3954225663,-0.0483566347854812,-0.0792349298001694,-0.0174763458012307,-3.25957729102202,-3.62743776785747,-2.89210155874981,,,,3.32044573456669,3.00367648461731,3.65824195500522,0.349156051962624,0.145551325859112,0.744284547574848
true,true,true,none,ppt_summer,-11983.0073898697,22807.3944690878,22339.4875044963,17184.7307538885,-0.00080441902397845,-0.031276667309731,0.0296671682792507,-3.28796167424406,-3.65790770903596,-2.91842757419783,0.419859200087396,0.15587010946103,0.683982435381887,3.32089822368733,3.00399289141006,3.65917777785929,0.352809011661516,0.147186641052607,0.752386798205162
false,true,false,spacetime,ppt_winter,-11842.5312187232,22807.7760042906,22250.167426495,17095.4000304812,0.114228730133317,0.00862635170782029,0.22116408980596,-4.1255350234903,-4.44605458774743,-3.83950463019407,,,,3.21751148217328,2.90296969771958,3.55835312866326,,,
false,true,true,none,ppt_autumn_lag1,-11979.1892739853,22808.2532120285,22340.3887899641,17185.6320373656,0.0441996751900612,0.00869194930068007,0.0797054901790876,-3.26201308856027,-3.63022744293963,-2.89422554335033,,,,3.32578851067044,3.01109039554179,3.66657994545881,0.348922909024458,0.145015316128275,0.74306269482676
